Id,MSSubClass,MSZoning.FV,MSZoning.RH,MSZoning.RL,MSZoning.RM,LotFrontage,LotArea,Street.Pave,LotShape.IR2,LotShape.IR3,LotShape.Reg,LandContour.HLS,LandContour.Low,LandContour.Lvl,Utilities.NoSeWa,LotConfig.CulDSac,LotConfig.FR2,LotConfig.FR3,LotConfig.Inside,LandSlope.Mod,LandSlope.Sev,Neighborhood.Blueste,Neighborhood.BrDale,Neighborhood.BrkSide,Neighborhood.ClearCr,Neighborhood.CollgCr,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.Gilbert,Neighborhood.IDOTRR,Neighborhood.MeadowV,Neighborhood.Mitchel,Neighborhood.NAmes,Neighborhood.NoRidge,Neighborhood.NPkVill,Neighborhood.NridgHt,Neighborhood.NWAmes,Neighborhood.OldTown,Neighborhood.Sawyer,Neighborhood.SawyerW,Neighborhood.Somerst,Neighborhood.StoneBr,Neighborhood.SWISU,Neighborhood.Timber,Neighborhood.Veenker,Condition1.Feedr,Condition1.Norm,Condition1.PosA,Condition1.PosN,Condition1.RRAe,Condition1.RRAn,Condition1.RRNe,Condition1.RRNn,Condition2.Feedr,Condition2.Norm,Condition2.PosA,Condition2.PosN,Condition2.RRAe,Condition2.RRAn,Condition2.RRNn,BldgType.2fmCon,BldgType.Duplex,BldgType.Twnhs,BldgType.TwnhsE,HouseStyle.1.5Unf,HouseStyle.1Story,HouseStyle.2.5Fin,HouseStyle.2.5Unf,HouseStyle.2Story,HouseStyle.SFoyer,HouseStyle.SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle.Gable,RoofStyle.Gambrel,RoofStyle.Hip,RoofStyle.Mansard,RoofStyle.Shed,RoofMatl.CompShg,RoofMatl.Membran,RoofMatl.Metal,RoofMatl.Roll,RoofMatl.Tar.Grv,RoofMatl.WdShake,RoofMatl.WdShngl,Exterior1st.AsphShn,Exterior1st.BrkComm,Exterior1st.BrkFace,Exterior1st.CBlock,Exterior1st.CemntBd,Exterior1st.HdBoard,Exterior1st.ImStucc,Exterior1st.MetalSd,Exterior1st.Plywood,Exterior1st.Stone,Exterior1st.Stucco,Exterior1st.VinylSd,Exterior1st.Wd.Sdng,Exterior1st.WdShing,Exterior2nd.AsphShn,Exterior2nd.Brk.Cmn,Exterior2nd.BrkFace,Exterior2nd.CBlock,Exterior2nd.CmentBd,Exterior2nd.HdBoard,Exterior2nd.ImStucc,Exterior2nd.MetalSd,Exterior2nd.Other,Exterior2nd.Plywood,Exterior2nd.Stone,Exterior2nd.Stucco,Exterior2nd.VinylSd,Exterior2nd.Wd.Sdng,Exterior2nd.Wd.Shng,MasVnrArea,ExterQual,ExterCond,Foundation.CBlock,Foundation.PConc,Foundation.Slab,Foundation.Stone,Foundation.Wood,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating.GasA,Heating.GasW,Heating.Grav,Heating.OthW,Heating.Wall,HeatingQC.Fa,HeatingQC.Gd,HeatingQC.Po,HeatingQC.TA,CentralAir.Y,Electrical.FuseF,Electrical.FuseP,Electrical.Mix,Electrical.SBrkr,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual.Fa,KitchenQual.Gd,KitchenQual.TA,TotRmsAbvGrd,Functional.Maj2,Functional.Min1,Functional.Min2,Functional.Mod,Functional.Sev,Functional.Typ,Fireplaces,GarageArea,GarageQual,PavedDrive.P,PavedDrive.Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType.Con,SaleType.ConLD,SaleType.ConLI,SaleType.ConLw,SaleType.CWD,SaleType.New,SaleType.Oth,SaleType.WD,SaleCondition.AdjLand,SaleCondition.Alloca,SaleCondition.Family,SaleCondition.Normal,SaleCondition.Partial,SalePrice
852,120,0,0,1,0,0,3196,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,5,2003,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,4,3,0,1,0,0,0,36,0,0,1273,1273,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1456,0,0,1456,0,0,2,0,2,1,0,1,0,7,0,0,0,0,0,1,1,400,9,0,1,143,20,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,215000
853,75,0,0,1,0,53,7128,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,5,1941,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,364,0,554,918,1,0,0,0,0,0,1,0,0,1,0,0,0,1,918,728,0,1646,0,0,2,0,4,1,0,0,1,7,0,0,0,0,0,1,2,240,9,0,1,0,0,0,0,126,0,0,8,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,164000
854,80,0,0,1,0,0,12095,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,1964,1964,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,3,4,1,0,0,0,0,81,564,0,563,1127,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1445,0,0,1445,0,0,1,1,3,1,0,0,1,7,0,0,0,0,0,1,1,645,9,0,1,180,0,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,158000
855,20,0,0,1,0,102,17920,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1955,1974,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,135,306,1085,372,1763,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1779,0,0,1779,1,0,1,1,3,1,0,0,1,6,0,0,0,0,0,1,1,454,9,0,1,0,418,0,0,312,0,0,7,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,170000
856,20,0,0,1,0,0,6897,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1962,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,659,0,381,1040,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1040,0,0,1040,1,0,1,1,3,1,0,0,1,6,0,0,0,0,0,1,0,260,9,0,1,0,104,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
857,80,0,0,1,0,0,10970,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,1978,1978,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,576,505,435,0,940,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1026,0,0,1026,1,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,576,6,0,1,0,0,34,0,0,0,0,10,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,147000
858,60,0,0,1,0,65,8125,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1994,1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,702,702,1,0,0,0,0,0,1,0,0,1,0,0,0,1,702,779,0,1481,0,0,2,1,3,1,0,0,1,6,0,0,0,0,0,1,1,343,9,0,1,0,36,0,0,0,0,0,3,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,174000
859,20,0,0,1,0,80,10400,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1976,1976,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189,3,3,1,0,0,0,0,0,0,0,1090,1090,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1370,0,0,1370,0,0,2,0,3,1,0,0,1,6,0,0,0,0,0,1,1,479,9,0,1,0,0,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,152000
860,60,0,0,1,0,0,11029,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,7,1968,1984,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,220,3,3,1,0,0,0,0,36,619,0,435,1054,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1512,1142,0,2654,1,0,2,1,4,1,0,1,0,9,0,0,0,0,0,1,1,619,9,0,1,0,65,0,0,222,0,0,8,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,250000
861,50,0,0,1,0,55,7642,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1918,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,912,912,1,0,0,0,0,0,1,0,0,1,0,0,0,1,912,514,0,1426,0,0,1,1,3,1,0,1,0,7,0,0,0,0,0,1,1,216,9,0,1,0,240,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,189950
862,190,0,0,1,0,75,11625,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,1965,1965,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,36,841,0,198,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1039,0,0,1039,1,0,1,1,3,1,0,0,1,6,0,0,0,0,0,1,0,504,9,0,1,0,0,0,0,0,0,0,4,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,131500
863,20,0,0,1,0,81,9672,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1984,1985,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,0,338,0,702,1040,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1097,0,0,1097,0,0,2,0,3,1,0,0,1,6,0,0,0,0,0,1,0,480,9,0,1,0,0,0,0,0,0,0,5,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,152000
864,20,0,0,1,0,70,7931,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1959,1959,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,1148,0,0,1148,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1148,0,0,1148,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,672,9,0,1,0,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,132500
865,20,1,0,0,0,72,8640,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2007,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0,0,0,0,1372,1372,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1372,0,0,1372,0,0,2,0,3,1,0,1,0,6,0,0,0,0,0,1,0,529,9,0,1,0,140,0,0,0,0,0,5,2008,0,0,0,0,0,1,0,0,0,0,0,0,1,250580
866,20,0,0,1,0,0,8750,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1970,1970,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,3,3,1,0,0,0,0,0,828,0,174,1002,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1002,0,0,1002,1,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,902,9,0,1,0,0,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,148500
867,20,0,0,1,0,67,10656,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2006,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,274,4,3,0,1,0,0,0,24,0,0,1638,1638,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1646,0,0,1646,0,0,2,0,3,1,0,1,0,6,0,0,0,0,0,1,1,870,9,0,1,192,80,0,0,0,0,0,11,2007,0,0,0,0,0,1,0,0,0,0,0,0,1,248900
868,20,0,0,1,0,85,6970,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1961,1961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,932,0,108,1040,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1120,0,0,1120,1,0,1,1,3,1,1,0,0,5,0,0,0,0,0,1,0,544,9,0,1,168,0,0,0,0,0,400,5,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,129000
869,60,0,0,1,0,0,14762,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,1948,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1547,720,53,2320,0,0,2,0,2,1,0,0,1,7,0,0,0,0,0,1,1,672,9,1,0,120,144,0,0,0,0,0,5,2006,0,0,0,0,0,0,0,1,0,0,0,1,0,169000
870,60,0,0,1,0,80,9938,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1993,1994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,246,4,3,0,1,0,0,0,0,750,0,300,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1062,887,0,1949,1,0,2,1,3,1,0,1,0,8,0,0,0,0,0,1,1,574,9,0,1,156,90,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,236000
871,20,0,0,1,0,60,6600,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1962,1962,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,894,894,1,0,0,0,0,0,1,0,0,0,0,0,0,1,894,0,0,894,0,0,1,0,2,1,0,0,1,5,0,0,0,0,0,1,0,308,9,0,1,0,0,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,109500
872,60,0,0,1,0,70,8750,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1998,1998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,3,3,0,1,0,0,0,0,505,0,299,804,1,0,0,0,0,0,0,0,0,1,0,0,0,1,804,878,0,1682,0,0,2,1,3,1,0,1,0,7,0,0,0,0,0,1,0,523,9,0,1,0,77,0,0,0,0,0,6,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,200500
873,20,0,0,1,0,74,8892,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1953,1996,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,1,0,18,0,0,105,105,1,0,0,0,0,0,1,0,0,1,0,0,0,1,910,0,0,910,0,0,1,0,3,1,0,1,0,5,0,0,0,0,0,1,0,414,9,0,1,196,0,150,0,0,0,0,10,2008,0,0,0,0,0,0,0,1,0,0,0,1,0,116000
874,40,0,0,1,0,60,12144,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1949,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,375,0,457,832,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1036,0,232,1268,0,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,1,288,9,0,1,0,28,0,0,0,0,0,9,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,133000
875,50,0,0,0,1,52,5720,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1941,1950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,676,676,1,0,0,0,0,0,0,0,0,1,0,0,0,1,676,455,0,1131,0,0,1,1,3,1,0,0,1,5,0,0,0,0,0,1,0,200,9,0,1,26,0,0,0,0,0,0,8,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,66500
876,60,1,0,0,0,75,9000,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2007,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,144,64,0,1120,1184,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1184,1426,0,2610,0,0,2,1,4,1,0,0,0,11,0,0,0,0,0,1,1,550,9,0,1,208,364,0,0,0,0,0,8,2007,0,0,0,0,0,1,0,0,0,0,0,0,1,303477
877,20,0,0,1,0,94,25286,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,1963,1963,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,0,0,135,633,0,431,1064,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1040,0,0,1040,1,0,1,0,3,1,0,0,1,5,0,0,0,0,0,1,0,648,9,0,1,0,0,0,0,0,0,0,1,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,132250
878,60,0,0,1,0,74,8834,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,5,2004,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216,4,3,0,1,0,0,0,0,1170,0,292,1462,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1462,762,0,2224,1,0,2,1,4,1,0,0,0,10,0,0,0,0,0,1,1,738,9,0,1,184,0,0,0,0,0,0,6,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,350000
879,85,0,0,1,0,88,11782,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,1961,1995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,90,899,0,210,1109,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1155,0,0,1155,1,0,1,0,3,1,0,1,0,6,0,0,1,0,0,0,0,576,9,0,1,192,0,0,0,0,0,400,6,2010,0,0,0,0,0,0,0,1,0,0,0,1,0,148000
880,20,0,0,1,0,0,7000,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,1978,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90,4,4,1,0,0,0,0,0,646,0,218,864,1,0,0,0,0,0,0,0,0,1,0,0,0,1,864,0,0,864,1,0,1,0,3,1,0,0,1,6,0,0,0,0,0,1,0,336,9,0,1,0,0,0,0,0,0,0,7,2009,0,0,0,0,0,0,0,1,0,0,0,1,0,136500
881,20,0,0,1,0,60,7024,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,2005,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,980,0,110,1090,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1090,0,0,1090,1,0,1,1,2,1,0,0,1,5,0,0,0,0,0,1,0,450,9,0,1,0,49,0,0,0,0,0,6,2007,0,0,0,0,0,0,0,1,0,0,0,1,0,157000
